date,fish_type,origin,gender,weight,size,catch_release,position_number,fly_or_spinner,bait,bait_size,extra_1,extra_2,position_name,position
2017-08-01,Urriði,Óþekkt,Óþekkt,0.5,33.0,,50,Spónn,,,,,Hrísgerðisbreiða,Svæði 3
2017-08-01,Bleikja,Óþekkt,Óþekkt,1.2,43.0,,50,Annað,Devon,,,,Hrísgerðisbreiða,Svæði 3
2017-08-01,Bleikja,Óþekkt,Óþekkt,1.5,47.0,,50,Fluga,Rauð Fr.,,,,Hrísgerðisbreiða,Svæði 3
2017-07-31,Lax,Óþekkt,Hængur,2.5,65.0,,50,Spónn,Devon,,,,Hrísgerðisbreiða,Svæði 3
2018-07-15,Bleikja,Óþekkt,Óþekkt,1.0,40.0,,50,Spónn,Toby ,18,,,Hrísgerðisbreiða,Svæði 3
2019-09-15,Urriði,Staðb.,Hængur,3.0,65.0,,50,Fluga,,,,,Hrísgerðisbreiða,Svæði 3
2019-08-04,Bleikja,Óþekkt,Hængur,1.0,40.0,,50,Fluga,Frances,,,,Hrísgerðisbreiða,Svæði 3
2019-08-03,Lax,Sjóg.,Hængur,2.1,58.0,,50,Fluga,Rauð franses,,,,Hrísgerðisbreiða,Svæði 3
2020-08-23,Bleikja,Óþekkt,Hængur,2.0,52.0,X,50,Fluga,collie dog,,,,Hrísgerðisbreiða,Svæði 3
2020-08-23,Bleikja,Óþekkt,Hrygna,2.7,57.0,X,50,Fluga,collie dog,,,,Hrísgerðisbreiða,Svæði 3
2020-08-14,Urriði,Staðb.,Óþekkt,3.5,65.0,,50,Fluga,SRS,,,,Hrísgerðisbreiða,Svæði 3
2020-08-14,Lax,Sjóg.,Hængur,3.4,68.0,,50,Fluga,SRS,"1/2""",,,Hrísgerðisbreiða,Svæði 3
2020-08-03,Lax,Sjóg.,Hængur,6.0,82.0,,50,Spónn,Brons Toby,18g,Ekki hægt að sleppa vegna sár í tálknum,,Hrísgerðisbreiða,Svæði 3
2010-08-27,Lax,,Hængur,2.3,59.0,,31,Fluga,Green but,"1""",,,Grjótgarðshylur,Svæði 2
2010-08-27,Lax,,Hængur,2.0,57.0,,31,Fluga,Green but,,,,Grjótgarðshylur,Svæði 2
2010-08-05,Lax,,Hængur,5.5,80.0,,31,Maðkur,,,,,Grjótgarðshylur,Svæði 2
2012-07-18,Lax,,Hængur,6.1,84.0,,31,Spónn,Toby,,,,Grjótgarðshylur,Svæði 2
2012-07-17,Lax,,Hrygna,6.0,82.0,,31,Spónn,Ísl. spónn,,,,Grjótgarðshylur,Svæði 2
2012-07-11,Lax,,Hængur,5.0,78.0,,31,Spónn,Toby,,,,Grjótgarðshylur,Svæði 2
2013-09-14,Urriði,Staðb.,Hrygna,2.5,57.0,,31,Spónn,,,,,Grjótgarðshylur,Svæði 2
2013-06-29,Urriði,,Hængur,0.7,37.0,,31,Fluga,,,,,Grjótgarðshylur,Svæði 2
2014-08-29,Lax,,Hrygna,6.0,83.0,,31,Fluga,Snælda,1/2,,,Grjótgarðshylur,Svæði 2
2014-07-31,Urriði,,Hrygna,3.1,62.0,,31,Maðkur,,,,,Grjótgarðshylur,Svæði 2
2014-07-14,Urriði,,Óþekkt,1.5,48.0,,31,Spónn,Toby,,,,Grjótgarðshylur,Svæði 2
2017-07-31,Bleikja,Óþekkt,Óþekkt,2.0,52.0,,31,Spónn,,,,,Grjótgarðshylur,Svæði 2
2020-09-05,Lax,Sjóg.,Hængur,2.1,58.0,,31,Fluga,Sunray,,,,Grjótgarðshylur,Svæði 2
2020-09-05,Urriði,Staðb.,Hængur,1.7,50.0,,31,Fluga,Dentist,,,,Grjótgarðshylur,Svæði 2
2020-08-22,Urriði,Sjóg.,Hængur,3.1,62.0,,31,Fluga,Grænn Francis,,,,Grjótgarðshylur,Svæði 2
2020-08-01,Lax,Óþekkt,Hrygna,1.7,53.0,X,31,Fluga,Frances,,,,Grjótgarðshylur,Svæði 2
2020-07-25,Bleikja,Sjóg.,Hængur,2.4,55.0,,31,Fluga,Snaæld,"1/2""",,,Grjótgarðshylur,Svæði 2
2021-08-18,Urriði,Óþekkt,Hængur,2.8,60.0,,31,Fluga,,,,,Grjótgarðshylur,Svæði 2
2021-08-17,Urriði,Óþekkt,Hængur,2.5,57.0,,31,Fluga,Þýsk snælda,,,,Grjótgarðshylur,Svæði 2
2021-08-13,Lax,Sjóg.,Hrygna,6.3,85.0,X,31,Fluga,,,Leginn,,Grjótgarðshylur,Svæði 2
2021-07-24,Urriði,Óþekkt,Hængur,1.7,50.0,,31,Fluga,Von,12,,,Grjótgarðshylur,Svæði 2
2021-07-24,Lax,Sjóg.,Hængur,1.0,45.0,X,31,Fluga,Rauð Frances,"1/4""",,,Grjótgarðshylur,Svæði 2
2010-08-27,Lax,,Hængur,1.2,51.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-08-19,Lax,,Hrygna,2.0,64.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-08-14,Lax,,Hængur,2.2,59.0,,10,Maðkur,,,Uggaskemmdur,,Malareyri,Svæði 1
2010-08-13,Lax,,Hængur,3.0,65.0,,10,Fluga,Rauð frances,,Lúsugur,,Malareyri,Svæði 1
2010-08-13,Lax,,Hængur,2.5,61.0,,10,Fluga,Rauð frances,,Lúsugur,,Malareyri,Svæði 1
2010-08-08,Lax,,Hængur,2.5,60.0,,10,Maðkur,,,lús,,Malareyri,Svæði 1
2010-08-08,Lax,,Hængur,3.0,65.0,,10,Spónn,Toby,,Bakuggi skemmdur,,Malareyri,Svæði 1
2010-08-08,Lax,,Hængur,2.5,61.0,,10,Spónn,Toby,,Bakuggi skemmdur,,Malareyri,Svæði 1
2010-08-08,Lax,,Hængur,1.5,51.0,,10,Spónn,Toby,,Bakuggi skemmdur,,Malareyri,Svæði 1
2010-07-29,Lax,,Hængur,2.5,61.0,,10,Fluga,Skröggur,,,,Malareyri,Svæði 1
2010-07-28,Lax,,Hængur,1.7,57.0,,10,Fluga,Black and Blue,,,,Malareyri,Svæði 1
2010-07-27,Lax,,Hængur,3.5,62.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-24,Lax,,Hængur,2.0,57.0,,10,Fluga,Rauð frances,"1""",,,Malareyri,Svæði 1
2010-07-24,Lax,,Hrygna,3.0,65.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-24,Lax,,Hængur,2.0,57.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2010-07-23,Lax,,Hængur,2.6,62.0,,10,Fluga,Skröggur,,,,Malareyri,Svæði 1
2010-07-23,Lax,,Hrygna,3.8,71.0,X,10,Fluga,Black sheep,,,,Malareyri,Svæði 1
2010-07-21,Lax,,Hrygna,2.0,57.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-19,Lax,,Hængur,2.5,61.0,X,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-17,Lax,,Hrygna,3.0,62.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-15,Lax,,Hrygna,2.1,64.0,,10,Fluga,Þýsk snælda,,,,Malareyri,Svæði 1
2010-07-14,Lax,,Hrygna,2.5,61.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-13,Lax,,Hængur,1.5,52.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-12,Lax,,Hængur,2.5,61.0,,10,Fluga,Black and blue,"1/2""",,,Malareyri,Svæði 1
2010-07-10,Lax,,Hængur,7.5,91.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-10,Lax,,Hængur,2.5,62.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-09,Lax,,Hængur,6.0,88.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-08,Lax,,Hængur,2.6,62.0,,10,Fluga,Rauð frances,,,,Malareyri,Svæði 1
2010-07-07,Lax,,Hrygna,3.5,63.0,,10,Spónn,Spúnn,,,,Malareyri,Svæði 1
2010-07-06,Lax,,Hængur,3.0,64.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-06,Lax,,Hrygna,6.5,82.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-06,Lax,,Hængur,4.0,74.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-06,Lax,,Hrygna,3.0,63.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-06,Lax,,Hrygna,2.5,60.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-07-03,Lax,,Hængur,5.7,82.0,X,10,Fluga,Rauð frances,,,,Malareyri,Svæði 1
2010-07-02,Lax,,Hrygna,3.5,65.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-06-29,Lax,,Hrygna,5.8,82.0,,10,Spónn,Svartur toby,,,,Malareyri,Svæði 1
2010-06-29,Lax,,Hængur,2.5,60.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-06-29,Lax,,Hrygna,5.5,81.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-06-29,Lax,,Hrygna,4.5,76.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2010-06-28,Lax,,Hrygna,5.3,80.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2010-06-26,Lax,,Hrygna,5.6,84.0,,10,Spónn,Svartur toby,,,,Malareyri,Svæði 1
2010-06-26,Lax,,Hrygna,5.3,80.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2010-06-23,Lax,,Hængur,7.5,90.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-08-31,Lax,,Hængur,5.0,79.0,,10,,Handtekinn,,"Særður, blindur",,Malareyri,Svæði 1
2011-08-30,Lax,,Hængur,2.0,57.0,,10,Maðkur,,,Lúsugur,,Malareyri,Svæði 1
2011-08-29,Lax,,Hængur,2.5,64.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-08-12,Lax,,Hængur,2.7,60.0,,10,Maðkur,,,Halalús,,Malareyri,Svæði 1
2011-08-05,Lax,,Hængur,2.6,62.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2011-08-03,Lax,,Hængur,2.5,62.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-08-03,Lax,,Hængur,2.5,62.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-08-03,Lax,,Hængur,2.5,61.0,,10,Fluga,Frikki R,"1""",,,Malareyri,Svæði 1
2011-08-01,Lax,,Hængur,2.2,58.0,,10,Fluga,Svört Snælda,,,,Malareyri,Svæði 1
2011-07-31,Lax,,Hængur,3.0,66.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2011-07-25,Lax,,Hængur,3.0,65.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-25,Lax,,Hrygna,4.8,77.0,X,10,Fluga,Sunray,"1""",Sleppt,,Malareyri,Svæði 1
2011-07-23,Lax,,Hængur,2.5,61.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-18,Lax,,Hrygna,5.0,79.0,,10,Spónn,Toby,28,,,Malareyri,Svæði 1
2011-07-17,Lax,,Hrygna,4.0,73.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-13,Lax,,Hrygna,4.8,75.0,,10,Fluga,Rauð frances,,,,Malareyri,Svæði 1
2011-07-12,Lax,,Hængur,3.0,65.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-12,Lax,,Hængur,2.5,61.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-10,Lax,,Hrygna,3.1,66.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-10,Lax,,Hrygna,6.1,85.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-10,Lax,,Hrygna,3.8,71.0,,10,Fluga,Black Ghost,,,,Malareyri,Svæði 1
2011-07-06,Lax,,Hrygna,4.5,76.0,,10,Fluga,Sunray shadow,,,,Malareyri,Svæði 1
2011-07-06,Lax,,Hrygna,4.5,74.0,,10,Fluga,Sunray shadow,,,,Malareyri,Svæði 1
2011-07-06,Lax,,Hrygna,4.5,76.0,,10,Fluga,Sunray shadow,,,,Malareyri,Svæði 1
2011-07-05,Lax,,Hængur,5.1,80.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2011-07-05,Lax,,Hrygna,4.5,74.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-07-04,Lax,,Hrygna,5.7,82.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2011-07-01,Lax,,Hængur,2.0,57.0,,10,Fluga,Kolskeggur,,,,Malareyri,Svæði 1
2011-06-30,Lax,,Hængur,6.0,80.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-06-26,Lax,,Hrygna,5.5,83.0,,10,Fluga,Sunray Shadow,,,,Malareyri,Svæði 1
2011-06-25,Lax,,Hrygna,4.6,78.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2011-06-19,Lax,,Hrygna,4.1,73.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2012-08-05,Lax,,Hængur,1.7,52.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2012-08-03,Lax,,Hængur,2.0,57.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2012-08-02,Lax,,Hrygna,2.3,59.0,,10,Fluga,Svört frances,,,,Malareyri,Svæði 1
2012-07-27,Lax,,Hængur,1.5,54.0,,10,Spónn,Toby,,Annar eyruggi stuttur,,Malareyri,Svæði 1
2012-07-19,Lax,,Hængur,2.4,60.0,,10,Spónn,Svartur toby,,,,Malareyri,Svæði 1
2012-07-16,Lax,,Hrygna,4.1,74.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2012-07-14,Lax,,Hrygna,4.0,72.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2012-07-07,Lax,,Hængur,2.5,61.0,,10,Fluga,Svört frances,,,,Malareyri,Svæði 1
2012-06-23,Lax,,,,,,10,,,,,,Malareyri,Svæði 1
2012-06-20,Lax,,Hrygna,5.5,79.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-09-08,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-09-08,Bleikja,,Hængur,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-08-17,Bleikja,,Óþekkt,1.5,47.0,,10,Spónn,Toby,20,,,Malareyri,Svæði 1
2013-08-14,Bleikja,,Hrygna,1.5,47.0,X,10,Spónn,s-toby,,,,Malareyri,Svæði 1
2013-08-11,Lax,,Hængur,2.1,61.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-08-11,Lax,,Hængur,1.0,46.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-08-10,Lax,,Hængur,2.5,64.0,,10,Spónn,"Toby, svartur",18 g,,,Malareyri,Svæði 1
2013-08-04,Lax,,Hængur,1.5,52.0,,10,Spónn,toby,20gr,,,Malareyri,Svæði 1
2013-08-04,Lax,,Hængur,1.9,56.0,X,10,Spónn,s-toby,,hreistursyni,,Malareyri,Svæði 1
2013-08-02,Lax,,Hængur,4.4,75.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2013-08-01,Lax,,Hrygna,3.0,63.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-31,Lax,,Hængur,1.6,55.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-29,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-29,Bleikja,,Hrygna,1.0,40.0,,10,Spónn,spinner,,,,Malareyri,Svæði 1
2013-07-28,Bleikja,,Hængur,1.3,50.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-27,Bleikja,,Hrygna,0.5,32.0,X,10,Fluga,Sandsíli,,,,Malareyri,Svæði 1
2013-07-24,Bleikja,,Hængur,1.4,45.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-24,Bleikja,,Hrygna,1.2,43.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-24,Bleikja,,Hængur,1.6,48.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-24,Bleikja,Sjóg.,Hrygna,1.4,46.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-23,Bleikja,,Hængur,0.9,39.0,,10,Spónn,spinner,,,,Malareyri,Svæði 1
2013-07-23,Bleikja,,Hængur,1.0,40.0,,10,Spónn,spinner,,,,Malareyri,Svæði 1
2013-07-21,Lax,,Hængur,2.0,57.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-21,Lax,,Hængur,2.5,61.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-21,Lax,,Hrygna,3.0,65.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-20,Bleikja,Sjóg.,Hrygna,1.6,48.0,,10,Spónn,spinner,,,,Malareyri,Svæði 1
2013-07-20,Lax,,Hrygna,2.0,54.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-19,Lax,,Hrygna,3.0,62.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-19,Bleikja,,Hængur,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-19,Lax,,Hængur,1.5,51.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-17,Bleikja,,Óþekkt,1.2,43.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-17,Lax,,Hængur,2.0,60.0,,10,Fluga,Frans. rauður,"1""",,,Malareyri,Svæði 1
2013-07-16,Bleikja,,Óþekkt,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-13,Bleikja,Sjóg.,Hrygna,1.5,49.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-11,Bleikja,,Hrygna,2.0,55.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-11,Lax,,Hængur,2.2,60.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-11,Bleikja,Sjóg.,Hrygna,1.5,39.0,,10,Maðkur,,,Mikið vatn og illt,,Malareyri,Svæði 1
2013-07-11,Bleikja,Sjóg.,Hængur,2.0,46.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-11,Bleikja,Sjóg.,Hængur,2.0,56.0,,10,Fluga,Dr. Jónas Bleik%blá,6,Streamer,,Malareyri,Svæði 1
2013-07-11,Bleikja,Sjóg.,Hrygna,2.0,54.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-10,Lax,,Hængur,3.4,69.0,,10,Maðkur,,,Lúsugur,,Malareyri,Svæði 1
2013-07-10,Bleikja,,Óþekkt,1.3,44.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-10,Bleikja,,Óþekkt,1.4,45.0,,10,Maðkur,,,netaför,,Malareyri,Svæði 1
2013-07-10,Bleikja,,Óþekkt,1.4,45.0,,10,Maðkur,,,netaför,,Malareyri,Svæði 1
2013-07-10,Bleikja,,Óþekkt,1.5,47.0,,10,Maðkur,,,netaför,,Malareyri,Svæði 1
2013-07-10,Bleikja,,Hrygna,2.1,60.0,,10,Spónn,,,,,Malareyri,Svæði 1
2013-07-10,Bleikja,,Hængur,2.2,62.0,,10,Spónn,,,,,Malareyri,Svæði 1
2013-07-08,Bleikja,Sjóg.,Hængur,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-08,Bleikja,,Hrygna,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-08,Lax,,Hængur,1.9,56.0,,10,Maðkur,,,Lúsugur,,Malareyri,Svæði 1
2013-07-07,Lax,,Hrygna,5.3,80.0,,10,Maðkur,,,Lúsugur,,Malareyri,Svæði 1
2013-07-05,Bleikja,Sjóg.,Hrygna,3.0,64.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-07-05,Bleikja,Sjóg.,Hængur,1.5,47.0,,10,Spónn,svartur toby,28 gr,,,Malareyri,Svæði 1
2013-07-01,Lax,,Hrygna,6.5,86.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-06-29,Bleikja,,Hrygna,1.9,51.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-06-24,Lax,,Hrygna,5.3,80.0,X,10,Maðkur,,,sett merki is 102899,,Malareyri,Svæði 1
2013-06-19,Urriði,Staðb.,,0.7,37.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-06-18,Urriði,,Hængur,1.0,42.0,,10,Spónn,,,,,Malareyri,Svæði 1
2013-06-17,Lax,,Hrygna,5.5,78.0,,10,Spónn,Toby,20g,Lúsugur,,Malareyri,Svæði 1
2013-06-16,Urriði,Staðb.,,0.5,33.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2013-06-16,Urriði,Staðb.,Óþekkt,1.0,42.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-11,Bleikja,,Óþekkt,1.2,43.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-08,Bleikja,,Óþekkt,1.1,42.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-08,Lax,,Hængur,2.1,60.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-08,Lax,,Hængur,1.9,60.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-07,Bleikja,,Hrygna,1.1,42.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-06,Lax,,Hængur,2.0,57.0,,10,Spónn,Svartur Toby,28 gr,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hrygna,1.0,48.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hængur,1.0,52.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hængur,0.8,37.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hængur,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-05,Bleikja,,Hrygna,2.0,52.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-08-04,Lax,,Hrygna,4.6,78.0,,10,Maðkur,,,Lús,,Malareyri,Svæði 1
2014-08-03,Bleikja,,Óþekkt,1.0,40.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-08-02,Bleikja,,Hængur,1.0,40.0,X,10,Fluga,,,,,Malareyri,Svæði 1
2014-08-02,Bleikja,,Hængur,1.5,47.0,X,10,Fluga,Rauð Frances,,,,Malareyri,Svæði 1
2014-08-02,Bleikja,,Hængur,1.0,40.0,X,10,Fluga,Rauð Frances,8,,,Malareyri,Svæði 1
2014-08-02,Bleikja,,Hængur,1.5,47.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,0.9,39.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,0.8,37.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,0.9,39.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,0.8,37.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,1.0,40.0,X,10,Fluga,kibbi ormur,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,Sjóg.,Óþekkt,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-30,Bleikja,,Óþekkt,0.8,37.0,,10,Spónn,Toby,,,,Malareyri,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.0,40.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.2,43.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.2,43.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.1,42.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.0,40.0,,10,Fluga,rauður frances kúluhaus,,,,Malareyri,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Urriði,,Hængur,1.5,48.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Hængur,0.5,32.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Hrygna,0.5,32.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Óþekkt,1.5,52.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-27,Bleikja,,Óþekkt,1.5,52.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-25,Bleikja,Sjóg.,Hrygna,1.5,47.0,,10,Spónn,Hammer,20 gr.,,,Malareyri,Svæði 1
2014-07-24,Bleikja,Sjóg.,Óþekkt,1.0,40.0,X,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-23,Bleikja,,Hængur,1.3,44.0,,10,Spónn,,,,,Malareyri,Svæði 1
2014-07-22,Bleikja,,Hængur,1.0,40.0,,10,Spónn,Spinner,,,,Malareyri,Svæði 1
2014-07-22,Bleikja,,Hrygna,1.3,44.0,,10,Spónn,Sv. Toby,20 gr,,,Malareyri,Svæði 1
2014-07-22,Bleikja,,Hrygna,1.2,43.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-22,Bleikja,,Hængur,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-22,Lax,,Hrygna,6.4,85.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-21,Bleikja,,Hængur,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-21,Bleikja,,Hrygna,1.5,47.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-21,Bleikja,,Hængur,2.5,56.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-21,Bleikja,,Hængur,2.5,56.0,,10,Fluga,Svört-?,6,,,Malareyri,Svæði 1
2014-07-20,Bleikja,,Hrygna,1.0,40.0,,10,Maðkur,,,,,Malareyri,Svæði 1
2014-07-19,Bleikja,,Hængur,1.5,47.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-19,Bleikja,,Hrygna,1.0,40.0,,10,Fluga,,,,,Malareyri,Svæði 1
2014-07-19,Bleikja,,Hrygna,1.0,40.0,,10,Fluga,,,,,Malareyri,Svæði 1
